#OTU ID	SZ.SC4	SZ.SC1	SZ.SC2	SZ.SC5	C26	C27	F42	SZ.SC6	F49	C22	F38	C24	C30	R12	F43	R14	SZ.SC7	C34	F46	C28	R15	R11	SZMB12	C32	SZMB6	SZMB7	R18	SZMB10	R10	R17	F39	F48	C33	SZMB5	F40	C21	F51	C23	F53	C19	C25	C31	F41	C20	R2	R16	C29	R3	F52	C36	R8	F50	R6	R4	F47	F45	F44	R13	SZMB9	R1	C35	R5	F54	F37	R7	R6-dup
NR_025650.1_Anaerobacillus_macyae_strain_JMM-4_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025670.1_Pseudoflavonifractor_capillosus_strain_ATCC_29799_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	59	0	48	53	0	23	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0
NR_025904.1_Gemella_morbillorum_strain_2917B_16S_ribosomal_RNA_gene__partial_sequence	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025863.1_Abiotrophia_defectiva_strain_GIFU_12707_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025862.1_Granulicatella_adiacens_strain_GIFU_12706_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025753.1_Methylobacillus_pratensis_strain_F31_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025673.1_Schlegelella_thermodepolymerans_strain_K14_16S_ribosomal_RNA_gene__partial_sequence	1	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025689.1_Vagococcus_carniphilus_strain_1843-02_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025810.1_Chryseobacterium_jeonii_strain_AT1047_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025796.1_{Clostridium}_jejuense_strain_HY-35-12_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025917.1_Acetivibrio_cellulolyticus_strain_CD2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	4	1	0	4	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
NR_025918.1_Pseudobacteroides_cellulosolvens_strain_ATCC_35603_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_028961.1_Faecalibacterium_prausnitzii_strain_ATCC_27768_16S_ribosomal_RNA_gene__partial_sequence	1	2	2	1	0	0	0	1	0	0	0	1	0	0	0	3	1	0	0	0	0	0	835	0	890	1301	0	86	0	0	0	0	0	441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0
NR_027557.1_Roseburia_intestinalis_strain_L1-82_16S_ribosomal_RNA_gene__partial_sequence	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138	0	1087	1547	0	170	0	0	1	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0
NR_026100.1_{Clostridium}_celerecrescens_strain_18A_16S_ribosomal_RNA_gene__partial_sequence	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	14	42	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
NR_025931.1_Ruminococcus_flavefaciens_strain_C94_16S_ribosomal_RNA_gene__partial_sequence	0	2	245	41	0	0	0	1	0	0	0	0	0	0	0	0	596	0	0	0	0	0	166	0	1129	1073	0	730	0	0	0	0	0	975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_025981.1_Butyrivibrio_fibrisolvens_strain_ATCC_19171_16S_ribosomal_RNA_gene__partial_sequence	115	0	29	4	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025939.1_Helicobacter_muridarum_strain_ST1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_025940.1_Helicobacter_acinonychis_strain_Eaton_90-119-3_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026013.1_Clostridium_chauvoei_strain_2585_16S_ribosomal_RNA_gene__complete_sequence	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NR_026097.1_Actinomyces_hyovaginalis_strain_BM_1192_5_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026014.1_Massilia_timonae_strain_UR_MT95_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026099.2_{Clostridium}_aldrichii_strain_P-1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	12	0	0	222	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026205.1_Succiniclasticum_ruminis_strain_SE10_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	3	0	0	0	0	0	0	0	0	0	5	0	28	0	0	0	0	54	2	0	0	0	0	3	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	5	0	0	0	0	11	0	0	0	1	0	0	0	8
NR_026204.1_{Clostridium}_viride_strain_T2-7_16S_ribosomal_RNA_gene__partial_sequence	10	1	7	15	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	32	0	46	64	0	25	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0
NR_026104.1_{Clostridium}_cellobioparum_strain_DSM_1351_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	8	6	0	10	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
NR_026103.1_{Clostridium}_populeti_strain_743A_16S_ribosomal_RNA_gene__partial_sequence	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	77	363	0	88	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0
NR_026140.1_Bacillus_clausii_strain_DSM_8716_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
NR_026106.1_{Eubacterium}_cellulosolvens_strain_6_16S_ribosomal_RNA_gene__partial_sequence	22	34	7	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026130.1_Zoogloea_ramigera_strain_106_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026111.1_Phascolarctobacterium_faecium_strain_ACM_3679_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_026120.1_Turicella_otitidis_strain_234_92_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026146.1_Sarcina_ventriculi_strain_DSM_286_16S_ribosomal_RNA_gene__partial_sequence	9	3	14	9	0	0	0	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026147.1_Sarcina_maxima_strain_DSM_316_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0
NR_026151.1_{Clostridium}_colinum_strain_DSM_6011_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	0	0	52	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026149.1_Clostridium_quinii_strain_DSM_6736_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026179.1_Clostridium_acetireducens_strain_30A_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026312.1_Blautia_schinkii_strain_B_16S_ribosomal_RNA_gene__complete_sequence	8	5	23	52	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	37	0	212	62	0	91	0	0	0	0	0	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0
NR_026209.1_Acinetobacter_lwoffii_strain_DSM_2403_16S_ribosomal_RNA_gene__partial_sequence	79	0	723	3707	0	0	0	6566	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026207.1_Acinetobacter_haemolyticus_strain_DSM_6962_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	98	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_026229.1_Dialister_pneumosintes_strain_ATCC_33048_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026210.1_Acinetobacter_radioresistens_strain_FO-1_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	19	0	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026228.1_Actinomyces_viscosus_strain_NCTC_10951_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026242.1_Bacteroides_caccae_strain_ATCC_43185_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026476.1_Succinivibrio_dextrinosolvens_strain_0554_16S_ribosomal_RNA_gene__partial_sequence	0	0	2	0	11	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	7	0	0	0	0	0	0	0	17	0	0	0	0	2	0	0	0	0	2	2	0	1	17	0	1	5	0	1	0	0	2	0	0	2	0	4	0	0	0	0
NR_026332.1_Shigella_dysenteriae_strain_ATCC_13313_16S_ribosomal_RNA_gene__partial_sequence	89	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026322.1_Clostridium_pascui_strain_DSM_10365_16S_ribosomal_RNA_gene__partial_sequence	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026315.1_Pseudobutyrivibrio_ruminis_strain_DSM_9787_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
NR_026314.1_Blautia_hydrogenotrophica_strain_S5a36_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026450.1_Ruminobacter_amylophilus_strain_H_18_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026438.1_Azoarcus_anaerobius_strain_LuFres1_16S_ribosomal_RNA_gene__complete_sequence	0	0	4	9	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
NR_026352.1_Thermobrachium_celere_strain_NZ35_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026411.1_Desulfosporosinus_orientis_strain_DSM_765_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026394.1_Corynebacterium_singulare_strain_IBS_B52218_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026393.1_Facklamia_hominis_strain_ATCC_700628_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026454.1_Granulicatella_balaenopterae_strain_M1975_96_1_16S_ribosomal_RNA_gene__partial_sequence	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026463.1_Rhizobium_undicola_strain_ORS_992_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026467.1_Vagococcus_lutrae_strain_m1134_97_1_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027203.1_Mogibacterium_neglectum_strain_P9a-h_16S_ribosomal_RNA_gene__partial_sequence	1	23	27	13	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	3	0	5	25	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_026506.1_Acidovorax_defluvii_strain_BSB411_16S_ribosomal_RNA_gene__complete_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NR_026493.1_{Clostridium}_indolis_strain_7_16S_ribosomal_RNA_gene__partial_sequence	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NR_026490.1_Clostridium_sartagoforme_strain_DSM_1292_16S_ribosomal_RNA_gene__partial_sequence	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026481.1_Eremococcus_coleocola_strain_M1832_95_2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026489.1_Vagococcus_fluvialis_strain_M-29c_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026482.1_Facklamia_tabacinasalis_strain_GF112B_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_026515.1_Aeribacillus_pallidus_strain_DSM_3670_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NR_027229.1_Saccharomonospora_glauca_strain_K62_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027228.1_Helcococcus_ovis_strain_s840-96-2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027211.1_Thauera_aminoaromatica_strain_S2_16S_ribosomal_RNA_gene__partial_sequence	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_027526.1_Catenibacterium_mitsuokai_strain_DSM_15897_16S_ribosomal_RNA_gene__partial_sequence	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NR_028726.1_{Clostridium}_algidixylanolyticum_strain_SPL73_16S_ribosomal_RNA_gene__partial_sequence	0	0	3	1	1	0	0	0	1	4	0	0	2	0	3	0	4	0	1	0	0	0	826	0	1654	1800	0	1508	0	0	0	1	0	1532	1	0	0	2	1	0	1	0	2	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	170	0	0	0	0	1	0	0
NR_028623.1_Lactobacillus_equi_strain_YIT_0455_16S_ribosomal_RNA_gene__partial_sequence	46	216	57	6	0	0	0	11	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	1	7	0	4	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
NR_027579.1_Ruminococcus_lactaris_strain_ATCC_29176_16S_ribosomal_RNA_gene__partial_sequence	340	950	209	147	0	0	0	59	0	0	0	0	0	0	0	0	472	0	0	0	0	0	15	0	87	148	0	19	0	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0
NR_027558.1_Anaerotruncus_colihominis_strain_WAL_14565_16S_ribosomal_RNA_gene__partial_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	24	21	0	5	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0
